C:\Users\Labs_Shared\Stancil_S\ScannerFiles\MIDBehavioral\MID_Behavioral_20161218_LM_Trigger_v1-2002-1.edat3
ExperimentName	Subject	Session	Allowed	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Goodbye.DEVICE	Group	Handedness	NARGUID	PracticeRT	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	TitlePage.DEVICE	TrialOrder	triggercode	Block	BlockInstructions.DEVICE	BlockList	BlockList.Cycle	BlockList.Sample	BlockTitle	EndFix.Duration	EndFix.DurationError	EndFix.FinishTime	EndFix.OffsetDelay	EndFix.OffsetTime	EndFix.OnsetDelay	EndFix.OnsetTime	EndFix.OnsetToOnsetTime	EndFix.StartTime	Procedure[Block]	Running[Block]	Trial	GetReady.DEVICE	GetReady.RTTime	PeriodList	PeriodList.Cycle	PeriodList.Sample	PrepTime.Duration	PrepTime.DurationError	PrepTime.FinishTime	PrepTime.OffsetDelay	PrepTime.OffsetTime	PrepTime.OnsetDelay	PrepTime.OnsetTime	PrepTime.OnsetToOnsetTime	PrepTime.StartTime	Procedure[Trial]	Running[Trial]	Waiting4Scanner	Waiting4Scanner.Cycle	Waiting4Scanner.Sample	SubTrial	Anticipation.DEVICE	Anticipation.Duration	Anticipation.DurationError	Anticipation.FinishTime	Anticipation.OffsetDelay	Anticipation.OffsetTime	Anticipation.OnsetDelay	Anticipation.OnsetTime	Anticipation.OnsetToOnsetTime	Anticipation.StartTime	AnticipationDuration	Condition	Cue	Cue.CustomOnsetTime	Cue.Duration	Cue.DurationError	Cue.FinishTime	Cue.OffsetDelay	Cue.OffsetTime	Cue.OnsetDelay	Cue.OnsetTime	Cue.OnsetToOnsetTime	Cue.StartTime	Feedback.Duration	Feedback.DurationError	Feedback.FinishTime	Feedback.OffsetDelay	Feedback.OffsetTime	Feedback.OnsetDelay	Feedback.OnsetTime	Feedback.OnsetToOnsetTime	Feedback.StartTime	FeedbackDuration	meanrt	moneyamt	percentacc	prbacc	prbresp	prbrt	Probe	Probe.DEVICE	Probe.Duration	Probe.DurationError	Probe.FinishTime	Probe.OffsetDelay	Probe.OffsetTime	Probe.OnsetDelay	Probe.OnsetTime	Probe.OnsetToOnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Probe.StartTime	ProbeTime	Procedure[SubTrial]	ResponseCheck	Result	RunList	RunList.Cycle	RunList.Sample	RunMoney	Running[SubTrial]	TextDisplay1.Duration	TextDisplay1.DurationError	TextDisplay1.FinishTime	TextDisplay1.OffsetDelay	TextDisplay1.OffsetTime	TextDisplay1.OnsetDelay	TextDisplay1.OnsetTime	TextDisplay1.OnsetToOnsetTime	TextDisplay1.StartTime	TimeVersion16	TimeVersion5
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				9	Keyboard	1500	0	126342	0	126342	0	124942	1500	124843	1500	LgReward	WinBig.bmp	0	2000	-17	124842	0	124842	17	122959	1983	122947	1651	-18	128442	0	128442	18	126809	0	126792	1651	294.75	5	44.4444444444444	1	b	253	WinProbe.bmp	Keyboard	299	0	126691	0	126691	0	126442	300	b	253	126695	126345	299	RewardProc	Correct Response!	You earn $5!	1	1	9	5	RunList	50	-1	126791	0	126791	1	126742	67	126692		9
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				10	Keyboard	2000	0	132342	0	132342	0	130442	2000	130343	2000	SmallPun	LoseSmall.bmp	0	2000	-17	130342	0	130342	17	128459	1983	128447	1651	-17	134442	0	134442	17	132808	0	132793	1651	294.6	5	50	1	b	294	LoseProbe.bmp	Keyboard	299	0	132691	0	132691	0	132442	300	b	294	132736	132345	299	RewardProc	Correct Response!	You keep $0.20!	1	1	10	0	RunList	50	-1	132791	0	132791	1	132742	66	132692		10
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				11	Keyboard	2500	0	138842	0	138842	0	136442	2500	136343	2500	LgReward	WinBig.bmp	0	2000	-16	136342	0	136342	16	134458	1984	134447	1611	-27	140942	0	140942	27	139358	0	139333	1611	297.5	10	54.5454545454545	1	b	312	WinProbe.bmp	Keyboard	339	0	139231	0	139231	0	138942	350	b	312	139254	138845	339	RewardProc	Correct Response!	You earn $5!	1	1	11	5	RunList	50	-11	139331	0	139331	11	139292	66	139232		11
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				12	Keyboard	3500	1	146342	0	146342	-1	142941	3500	142843	3500	LgPun	LoseBig.bmp	0	2000	-33	142842	0	142842	33	140975	1966	140948	1611	-28	148441	0	148441	28	146858	0	146832	1611	300.857142857143	10	58.3333333333333	1	b	321	LoseProbe.bmp	Keyboard	339	0	146730	0	146730	-1	146441	350	b	321	146762	146345	339	RewardProc	Correct Response!	You keep $5!	1	1	12	0	RunList	50	-11	146830	0	146830	11	146791	67	146731		12
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				13	Keyboard	3500	0	153841	0	153841	0	150441	3500	150342	3500	SmallPun	LoseSmall.bmp	0	2000	-17	150341	0	150341	17	148458	1983	148446	1611	-28	155941	0	155941	28	154358	0	154333	1611	300.857142857143	9.8	53.8461538461538	0		0	LoseProbe.bmp	Keyboard	339	0	154230	0	154230	0	153941	350		0	0	153844	339	RewardProc	You pressed too slow!	You lose $0.20!	1	1	13	-0.2	RunList	50	-11	154330	0	154330	11	154291	67	154231		13
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				14	Keyboard	1500	0	159341	0	159341	0	157941	1500	157842	1500	Triangle	Neutral.bmp	0	2000	-17	157841	0	157841	17	155958	1983	155946	1631	-14	161441	0	161441	14	159824	0	159812	1631	300.857142857143	9.8	50	0		0	NeutralProbe.bmp	Keyboard	319	0	159710	0	159710	0	159441	316		0	0	159344	319	RewardProc	You pressed too slow!	No money at stake!	1	1	14	0	RunList	50	3	159810	0	159810	-3	159757	67	159711		14
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				15	Keyboard	4000	0	167341	0	167341	0	163441	4000	163342	4000	LgPun	LoseBig.bmp	0	2000	-16	163341	0	163341	16	161457	1984	161446	1631	-14	169441	0	169441	14	167824	0	167812	1631	300.857142857143	4.8	46.6666666666667	0		0	LoseProbe.bmp	Keyboard	319	0	167710	0	167710	0	167441	316		0	0	167344	319	RewardProc	You pressed too slow!	You lose $5!	1	1	15	-5	RunList	50	3	167810	0	167810	-3	167757	67	167711		15
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				16	Keyboard	4000	1	175341	0	175341	-1	171440	4000	171342	4000	Triangle	Neutral.bmp	0	2000	-33	171341	0	171341	33	169474	1966	169447	1631	-15	177440	0	177440	15	175824	0	175811	1631	300.857142857143	4.8	43.75	0		0	NeutralProbe.bmp	Keyboard	319	0	175709	0	175709	-1	175440	317		0	0	175344	319	RewardProc	You pressed too slow!	No money at stake!	1	1	16	0	RunList	50	2	175809	0	175809	-2	175757	67	175710		16
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				17	Keyboard	3000	0	182340	0	182340	0	179440	3000	179341	3000	LgPun	LoseBig.bmp	0	2000	-17	179340	0	179340	17	177457	1983	177446	1631	-14	184440	0	184440	14	182823	0	182811	1631	298.125	4.8	47.0588235294118	1	b	279	LoseProbe.bmp	Keyboard	319	0	182709	0	182709	0	182440	317	b	279	182719	182343	319	RewardProc	Correct Response!	You keep $5!	1	1	17	0	RunList	50	2	182809	0	182809	-2	182757	66	182710		17
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				18	Keyboard	1500	0	187840	0	187840	0	186440	1500	186341	1500	SmallPun	LoseSmall.bmp	0	2000	-17	186340	0	186340	17	184457	1983	184445	1631	-14	189940	0	189940	14	188323	0	188311	1631	298.125	4.6	44.4444444444444	0		0	LoseProbe.bmp	Keyboard	319	0	188209	0	188209	0	187940	316		0	0	187844	319	RewardProc	You pressed too slow!	You lose $0.20!	1	1	18	-0.2	RunList	50	3	188309	0	188309	-3	188256	67	188210		18
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				19	Keyboard	2000	0	193840	0	193840	0	191940	2000	191841	2000	LgReward	WinBig.bmp	0	2000	-16	191840	0	191840	16	189956	1984	189945	1611	-27	195940	0	195940	27	194356	0	194331	1611	297	9.6	47.3684210526316	1	b	288	WinProbe.bmp	Keyboard	339	0	194229	0	194229	0	193940	350	b	288	194228	193843	339	RewardProc	Correct Response!	You earn $5!	1	1	19	5	RunList	50	-11	194329	0	194329	11	194290	66	194230		19
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				20	Keyboard	4000	1	201840	0	201840	-1	197939	4000	197841	4000	SmallPun	LoseSmall.bmp	0	2000	-33	197840	0	197840	33	195973	1966	195946	1611	-28	203939	0	203939	28	202356	0	202330	1611	297	9.4	45	0		0	LoseProbe.bmp	Keyboard	339	0	202228	0	202228	-1	201939	350		0	0	201843	339	RewardProc	You pressed too soon!	You lose $0.20!	1	1	20	-0.2	RunList	50	-11	202328	0	202328	11	202289	67	202229		20
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				21	Keyboard	1500	0	207339	0	207339	0	205939	1500	205840	1500	SmallReward	WinSmall.bmp	0	2000	-17	205839	0	205839	17	203956	1983	203944	1611	-28	209439	0	209439	28	207856	0	207830	1611	297	9.4	42.8571428571429	0		0	WinProbe.bmp	Keyboard	339	0	207728	0	207728	0	207439	350		0	0	207342	339	RewardProc	You pressed too slow!	You did not earn $0.20!	1	1	21	0	RunList	50	-11	207828	0	207828	11	207789	67	207729		21
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				22	Keyboard	1500	0	212839	0	212839	0	211439	1500	211340	1500	LgPun	LoseBig.bmp	0	2000	-17	211339	0	211339	17	209456	1983	209445	1571	-21	214939	0	214939	21	213389	0	213370	1571	297	4.4	40.9090909090909	0		0	LoseProbe.bmp	Keyboard	379	0	213268	0	213268	0	212939	383		0	0	212842	379	RewardProc	You pressed too slow!	You lose $5!	1	1	22	-5	RunList	50	-4	213368	0	213368	4	213322	67	213269		22
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				23	Keyboard	3500	0	220339	0	220339	0	216939	3500	216840	3500	LgReward	WinBig.bmp	0	2000	-16	216839	0	216839	16	214955	1984	214944	1571	-21	222439	0	222439	21	220889	0	220870	1571	299	9.4	43.4782608695652	1	b	317	WinProbe.bmp	Keyboard	379	0	220768	0	220768	0	220439	383	b	317	220756	220342	379	RewardProc	Correct Response!	You earn $5!	1	1	23	5	RunList	50	-4	220868	0	220868	4	220822	67	220769		23
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				24	Keyboard	4000	1	228339	0	228339	-1	224438	4000	224340	4000	SmallReward	WinSmall.bmp	0	2000	-16	224339	0	224339	16	222455	1983	222444	1571	-21	230438	0	230438	21	228888	0	228869	1571	301.090909090909	9.6	45.8333333333333	1	b	322	WinProbe.bmp	Keyboard	379	0	228767	0	228767	-1	228438	384	b	322	228760	228342	379	RewardProc	Correct Response!	You earn $0.20!	1	1	24	0.2	RunList	50	-5	228867	0	228867	5	228822	66	228768		24
